"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"Zimski rok - bodovi";"Zimski rok - prolaz";"Zimski rok - vrijeme";"Ljetni rok - bodovi";"Ljetni rok - prolaz";"Ljetni rok - vrijeme";"Jesenski rok (1) - bodovi";"Jesenski rok (1) - prolaz";"Jesenski rok (1) - vrijeme";"Jesenski rok (2) - bodovi";"Jesenski rok (2) - prolaz";"Jesenski rok (2) - vrijeme"
"d35d5b1f";"";"";"";1;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d3b9304c";66.0;3.0;"2025-02-10";66;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d3d971eb";61.67;3.0;"2025-02-24";44;"";"2025-02-19";61.67;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d403ce34";"";"";"";39;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d4107c64";61.0;3.0;"2025-02-10";61;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d424a4f0";52.0;2.0;"2025-02-10";52;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d47d08dd";"";"";"";29;"";"2025-02-19";31.67;"";"2025-03-03";0.0;"";"2024-09-25";3.33;"";"2025-09-03";15.0;"";"2025-09-16"
"d5775783";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d5936227";58.0;3.0;"2025-02-10";58;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d5b3681d";67.0;3.0;"2025-02-10";67;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d643ddc7";"";"";"";0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d71a54ed";"";"";"";2;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d72a6956";78.0;4.0;"2025-02-10";78;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d80c5967";67.0;3.0;"2025-02-10";67;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d88e9302";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d890e6b6";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d8bf9f51";68.3;3.0;"2025-09-09";16;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";6.67;"";"2025-09-03";68.3;"DA ";"2025-09-16"
"d911b10f";53.3;2.0;"2025-09-09";16;"";"2025-02-19";36.67;"";"2025-03-03";0.0;"";"2024-09-25";1.67;"";"2025-09-03";53.3;"DA ";"2025-09-16"
"d9411ae0";59.0;3.0;"2025-02-10";59;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d9a9c86b";81.0;4.0;"2025-02-10";81;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d9e70858";50.0;2.0;"2025-08-27";29;"";"2025-02-19";40.0;"";"2025-03-03";18.33;"";"2025-07-11";50.0;"DA ";"2025-09-03";0.0;"";"2024-09-25"
"da31b4e7";"";"";"";25;"";"2025-02-19";30.0;"";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"da9dbf50";51.0;2.0;"2025-02-10";51;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"dab7e8e8";"";"";"";19;"";"2025-02-18";10.0;"";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"dafd4d86";58.0;3.0;"2025-02-10";58;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"db2c359d";"";"";"";8;"";"2024-12-12";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"db3e0b51";"";"";"";0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"db440b91";62.0;3.0;"2025-02-10";62;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"dbfbd505";56.67;2.0;"2025-08-27";35;"";"2025-02-19";43.33;"";"2025-03-03";40.0;"";"2025-07-11";56.67;"DA ";"2025-09-03";0.0;"";"2024-09-25"
"dc463392";66.0;3.0;"2025-02-10";66;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"dd82428c";67.0;3.0;"2025-02-10";67;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"dd8518c1";"";"";"";4;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"ddcd3e7d";51.67;2.0;"2025-02-24";41;"";"2025-02-19";51.67;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"de2c4f0b";52.0;2.0;"2025-02-10";52;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"df6c08d7";53.33;2.0;"2025-02-24";33;"";"2025-02-19";53.33;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"dfe9971c";"";"";"";6;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"dffd669d";50.0;2.0;"2025-02-24";41;"";"2025-02-19";50.0;"DA ";"2025-03-06";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"e1296fe7";57.0;2.0;"2025-02-10";57;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"e145e8f2";72.0;4.0;"2025-02-10";72;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"e1730b83";54.0;2.0;"2025-02-10";54;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"e1a5dcbc";55.0;2.0;"2025-09-09";19;"";"2025-02-19";33.33;"";"2025-03-03";0.0;"";"2024-09-25";21.67;"";"2025-09-03";55.0;"DA ";"2025-09-16"
"e28af776";50.0;2.0;"2025-08-27";38;"";"2025-02-19";33.33;"";"2025-03-03";36.67;"";"2025-07-11";50.0;"DA ";"2025-09-03";0.0;"";"2024-09-25"
"e2d63aaa";"";"";"";31;"";"2025-02-19";21.67;"";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"e335cc73";"";"";"";1;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"e356e74a";50.0;2.0;"2025-02-24";48;"";"2025-02-20";50.0;"DA ";"2025-03-06";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"e365567f";60.0;3.0;"2025-02-10";60;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"e392c012";"";"";"";11;"";"2025-02-19";0.0;"";"2024-11-12";0.0;"";"2024-11-12";0.0;"";"2024-11-12";0.0;"";"2024-11-12"
"e4a20a85";"";"";"";0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"e57188e0";"";"";"";1;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"e59b0180";"";"";"";44;"";"2025-02-19";41.67;"";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"e5c87c48";"";"";"";0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";11.67;"";"2025-09-03";0.0;"";"2024-09-25"
"e5fdd395";55.0;2.0;"2025-02-10";55;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"e61fbbc3";59.0;3.0;"2025-02-10";59;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"e6b38575";61.0;3.0;"2025-02-10";61;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"e6ce0fe2";52.0;2.0;"2025-02-10";52;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"e7ee56fc";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"e89722dc";71.0;3.0;"2025-02-10";71;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"e940773e";"";"";"";26;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";5.0;"";"2025-09-16"
"e96c2b15";98.0;5.0;"2025-02-10";98;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"e98ec104";72.0;4.0;"2025-02-10";72;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"ea5b40b6";"";"";"";1;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"eae77abb";51.0;2.0;"2025-02-10";51;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"eaf2e089";79.0;4.0;"2025-02-10";79;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"eb16994e";58.33;3.0;"2025-02-24";43;"";"2025-02-19";58.33;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"eb21b874";55.0;2.0;"2025-02-10";55;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"eb453a1f";"";"";"";33;"";"2025-02-19";30.0;"";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"ebafc2df";53.0;2.0;"2025-02-10";53;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"ebc1cf39";"";"";"";43;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";16.67;"";"2025-09-03";0.0;"";"2024-09-25"
"ec018e1c";86.0;5.0;"2025-02-10";86;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"ecdc0808";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"ecf0d0ca";50.0;2.0;"2025-02-24";41;"";"2025-02-19";50.0;"DA ";"2025-03-06";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"ed2676dc";"";"";"";18;"";"2025-02-19";20.0;"";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";30.0;"";"2025-09-16"
"edb4dd63";"";"";"";0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"edc094ae";53.33;2.0;"2025-02-24";2;"";"2025-02-19";53.33;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"ee35296b";55.0;2.0;"2025-08-27";18;"";"2025-02-19";38.33;"";"2025-03-03";0.0;"";"2024-09-25";55.0;"DA ";"2025-09-03";0.0;"";"2024-09-25"
"ee6a6f1a";"";"";"";0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"ee990f87";73.0;4.0;"2025-02-10";73;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"eed25953";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"ef64ade6";"";"";"";0;"";"2024-11-12";0.0;"";"2024-11-12";0.0;"";"2024-11-12";0.0;"";"2024-11-12";0.0;"";"2024-11-12"
"f00e74f5";"";"";"";7;"";"2025-02-19";5.0;"";"2025-03-03";0.0;"";"2024-09-25";5.0;"";"2025-09-03";0.0;"";"2024-09-25"
"f0e01d71";"";"";"";0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"f113ccc3";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"f12a95ba";"";"";"";15;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"f1388549";50.0;2.0;"2025-02-24";39;"";"2025-02-19";50.0;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"f1854f15";"";"";"";0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"f18719a2";55.0;2.0;"2025-02-10";55;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"f1b39c8a";60.0;3.0;"2025-02-10";60;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"f1ec74d1";50.0;2.0;"2025-02-24";34;"";"2025-02-19";50.0;"DA ";"2025-03-06";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"f21ee0ec";66.0;3.0;"2025-02-10";66;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"f2cd5bf0";51.67;2.0;"2025-02-24";39;"";"2025-02-19";51.67;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"f340c3a6";"";"";"";0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"f3d6da85";"";"";"";41;"";"2025-02-19";26.67;"";"2025-03-03";0.0;"";"2024-09-25";5.0;"";"2025-09-03";0.0;"";"2024-09-25"
"f57854b8";73.33;4.0;"2025-02-24";19;"";"2025-02-19";73.33;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"f58a2055";50.0;2.0;"2025-08-27";33;"";"2025-02-19";40.0;"";"2025-03-03";0.0;"";"2024-09-25";50.0;"DA ";"2025-09-05";0.0;"";"2024-09-25"
"f640a224";54.0;2.0;"2025-02-10";54;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"f64a4fee";51.0;2.0;"2025-02-10";51;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"f6721c48";52.0;2.0;"2025-02-10";52;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
