"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok (ljetni) - bodovi";"2. ispitni rok (ljetni) - prolaz";"2. ispitni rok (ljetni) - vrijeme";"2. ispitni rok (jesenski) - bodovi";"2. ispitni rok (jesenski) - prolaz";"2. ispitni rok (jesenski) - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"ac57e7a2";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ac7e0cb8";55.0;3.0;"2019-02-04";55;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ad3fe9b1";"";"";"";15;"";"2018-12-05";20.31;"";"2019-02-21";0.0;"";"2019-07-09";31.25;"";"2019-09-06";17.19;"";"2019-09-18"
"ad56d21d";70.0;4.0;"2019-02-04";70;"DA ";"2019-02-11";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"adce80f5";51.56;2.0;"2019-02-18";39;"";"2019-02-08";51.56;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"adfc6661";45.31;2.0;"2019-09-04";33;"";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";45.31;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"ae923ac2";63.0;3.0;"2019-02-04";63;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b0b3c8f3";56.0;3.0;"2019-02-04";56;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b0b83648";73.0;4.0;"2019-02-04";73;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b11e5885";"";"";"";30;"";"2019-02-08";29.69;"";"2019-02-21";0.0;"";"2019-07-09";34.38;"";"2019-09-06";21.88;"";"2019-09-18"
"b14363b1";55.0;3.0;"2019-02-04";55;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b1b1ddcd";70.0;4.0;"2019-02-04";70;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b1cf8f28";49.0;2.0;"2019-02-04";49;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b1e250c8";86.0;5.0;"2019-02-04";86;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b225870a";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b237b7a4";89.0;5.0;"2019-02-04";89;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b2575900";"";"";"";17;"";"2018-12-05";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b271b422";"";"";"";0;"";"2018-11-21";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b327e310";65.63;3.0;"2019-09-04";27;"";"2019-02-08";39.06;"";"2019-02-21";0.0;"";"2019-07-09";65.63;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"b3734130";45.31;2.0;"2019-09-17";9;"";"2018-12-05";0.0;"";"2019-02-14";12.5;"";"2019-07-16";0.0;"";"2019-07-09";45.31;"DA ";"2019-09-18"
"b3c1750f";49.0;2.0;"2019-02-04";49;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b3ce5a77";55.0;3.0;"2019-02-04";55;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b472bd25";45.31;2.0;"2019-02-18";33;"";"2019-02-08";45.31;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b4951d3f";74.0;4.0;"2019-02-04";74;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b49cc52c";61.0;3.0;"2019-02-04";61;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b6a25681";61.0;3.0;"2019-02-04";61;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b6bda259";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b6d3a3c6";"";"";"";29;"";"2019-02-08";29.69;"";"2019-02-21";0.0;"";"2019-07-09";28.13;"";"2019-09-06";37.5;"";"2019-09-18"
"b6e8f236";78.13;4.0;"2019-09-04";19;"";"2018-12-05";32.81;"";"2019-02-21";0.0;"";"2019-07-09";78.13;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"b711ea39";"";"";"";22;"";"2019-02-08";18.75;"";"2019-02-21";4.69;"";"2019-07-16";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b7bb2b81";59.0;3.0;"2019-02-04";59;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b7e07805";66.0;3.0;"2019-02-04";66;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b8458404";72.0;4.0;"2019-02-04";72;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b94085e3";61.0;3.0;"2019-02-04";61;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b959a7aa";50.0;2.0;"2019-09-04";32;"";"2019-02-08";37.5;"";"2019-02-22";0.0;"";"2019-07-09";50.0;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"b975ab74";"";"";"";0;"";"2018-11-21";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b9775de3";63.0;3.0;"2019-02-04";63;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"b985a39d";53.13;2.0;"2019-09-04";12;"";"2018-12-05";25.0;"";"2019-02-21";0.0;"";"2019-07-09";53.13;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"bab11213";63.0;3.0;"2019-02-04";63;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"badfc701";57.0;3.0;"2019-02-04";57;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"bb526c53";78.0;4.0;"2019-02-04";78;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"bc283550";48.0;2.0;"2019-02-04";48;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"bc6ddee7";47.0;2.0;"2019-02-04";47;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"bcae436c";55.0;3.0;"2019-02-04";55;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"bcb1080c";60.0;3.0;"2019-02-04";60;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"bdda217c";50.0;2.0;"2019-02-18";39;"";"2019-02-08";50.0;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"be42f628";"";"";"";14;"";"2018-12-05";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"be858fd2";50.0;2.0;"2019-02-04";50;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"bed1ce08";57.0;3.0;"2019-02-04";57;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"bf51fdc1";"";"";"";0;"";"2018-11-21";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"bf7a368c";60.94;3.0;"2019-02-18";34;"";"2019-02-08";60.94;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"bfcdfe80";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"bff9927f";70.0;4.0;"2019-02-04";70;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"c020d7cb";54.0;2.0;"2019-02-04";54;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"c07d681c";46.0;2.0;"2019-02-04";46;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"c0d9c4b2";61.0;3.0;"2019-02-04";61;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"c1a9a848";45.31;2.0;"2019-09-17";11;"";"2018-12-05";0.0;"";"2019-02-14";0.0;"";"2019-07-09";32.81;"";"2019-09-06";45.31;"DA ";"2019-09-19"
"c2dd9f2a";"";"";"";12;"";"2019-02-08";3.13;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"c2e63493";45.31;2.0;"2019-09-04";41;"";"2019-02-08";39.06;"";"2019-02-21";0.0;"";"2019-07-09";45.31;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"c2ef22e9";74.0;4.0;"2019-02-04";74;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"c323cfac";"";"";"";32;"";"2019-02-08";29.69;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"c3589f6f";57.0;3.0;"2019-02-04";57;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"c3f2888a";56.25;3.0;"2019-09-04";31;"";"2019-02-08";32.81;"";"2019-02-21";0.0;"";"2019-07-09";56.25;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"c493f383";62.0;3.0;"2019-02-04";62;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"c52f2862";"";"";"";26;"";"2019-02-08";18.75;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"c6e22fb7";"";"";"";26;"";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"c701598b";"";"";"";0;"";"2018-11-21";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"c7391cb8";60.0;3.0;"2019-02-04";60;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"c816c09d";53.13;2.0;"2019-02-18";39;"";"2019-02-08";53.13;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"c8c3e1db";"";"";"";0;"";"2018-11-21";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"c99daa87";45.31;2.0;"2019-09-04";36;"";"2019-02-08";17.19;"";"2019-02-21";0.0;"";"2019-07-09";45.31;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"c9e38192";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ca5937be";82.0;4.0;"2019-02-04";82;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ca64b027";86.0;5.0;"2019-02-04";86;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ca7654f7";56.0;3.0;"2019-02-04";56;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"cad4b44f";62.0;3.0;"2019-02-04";62;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"cb250d66";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-11";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"cbe4dde0";51.0;2.0;"2019-02-04";51;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"cc34472c";49.0;2.0;"2019-02-04";49;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"cd906019";60.0;3.0;"2019-02-04";60;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ce3b88c2";46.0;2.0;"2019-02-04";46;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"cf11c809";"";"";"";25;"";"2019-02-08";15.63;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d096cbdb";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d0b77569";46.88;2.0;"2019-02-18";39;"";"2019-02-08";46.88;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d155d715";53.0;2.0;"2019-02-04";53;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d1873019";68.0;3.0;"2019-02-04";68;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d1aae8b7";57.81;3.0;"2019-09-04";31;"";"2019-02-08";23.44;"";"2019-02-21";0.0;"";"2019-07-09";57.81;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"d1bd1d57";72.0;4.0;"2019-02-04";72;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d2518b17";48.0;2.0;"2019-02-04";48;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d2a15170";"";"";"";28;"";"2019-02-08";0.0;"";"2019-02-14";37.5;"";"2019-07-16";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d2a7d2b7";77.0;4.0;"2019-02-04";77;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d3b1313d";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d409e492";48.44;2.0;"2019-09-04";33;"";"2019-02-08";25.0;"";"2019-02-21";0.0;"";"2019-07-09";48.44;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"d4eb677f";45.31;2.0;"2019-02-18";42;"";"2019-02-08";45.31;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d516ede9";83.0;4.0;"2019-02-04";83;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d5231a18";63.0;3.0;"2019-02-04";63;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d5e67b5e";50.0;2.0;"2019-02-04";50;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d5ea2a38";56.0;3.0;"2019-02-04";56;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d622ce54";"";"";"";1;"";"2018-12-05";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d6901aa9";"";"";"";0;"";"2018-11-21";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d6d23245";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d6face63";"";"";"";29;"";"2018-12-05";0.0;"";"2019-02-14";20.31;"";"2019-07-16";0.0;"";"2019-07-09";28.13;"";"2019-09-18"
"d7ffcd4b";58.0;3.0;"2019-02-04";58;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d8072831";45.31;2.0;"2019-02-18";37;"";"2019-02-08";45.31;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d814cea5";"";"";"";7;"";"2018-12-05";0.0;"";"2019-02-14";15.63;"";"2019-07-16";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d8ec3d4f";46.88;2.0;"2019-09-04";37;"";"2019-02-08";32.81;"";"2019-02-21";0.0;"";"2019-07-09";46.88;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"d925ae80";70.0;4.0;"2019-02-04";70;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d954627f";46.88;2.0;"2019-02-18";15;"";"2018-12-10";46.88;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d96d6af4";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"d9bc7f8e";"";"";"";1;"";"2018-12-05";3.13;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"da833584";57.81;3.0;"2019-09-04";21;"";"2019-02-08";18.75;"";"2019-02-21";0.0;"";"2019-07-09";57.81;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"da846092";45.31;2.0;"2019-02-18";34;"";"2019-02-08";45.31;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"daa23142";63.0;3.0;"2019-02-04";63;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"db9f1b4e";59.0;3.0;"2019-02-04";59;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"dba1c124";56.25;3.0;"2019-02-18";41;"";"2019-02-08";56.25;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"dbc674d0";70.0;4.0;"2019-02-04";70;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"dc0a9b99";"";"";"";8;"";"2018-12-05";0.0;"";"2019-02-14";0.0;"";"2019-07-09";3.13;"";"2019-09-06";0.0;"";"2019-09-16"
"dc10fc17";55.0;3.0;"2019-02-04";55;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"dd272c92";46.0;2.0;"2019-02-04";46;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"dd6b7f9c";46.0;2.0;"2019-02-04";46;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"de5d7420";61.0;3.0;"2019-02-04";61;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"de72211c";60.0;3.0;"2019-02-04";60;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"de7a4765";"";"";"";40;"";"2019-02-08";17.19;"";"2019-02-21";0.0;"";"2019-07-09";28.13;"";"2019-09-06";37.5;"";"2019-09-18"
"df758bf4";50.0;2.0;"2019-02-04";50;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e017a71a";74.0;4.0;"2019-02-04";74;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e0dd9b18";55.0;3.0;"2019-02-04";55;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e13de103";54.69;2.0;"2019-09-04";34;"";"2019-02-08";39.06;"";"2019-02-21";0.0;"";"2019-07-09";54.69;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"e15ab732";73.0;4.0;"2019-02-04";73;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e195bbf4";"";"";"";30;"";"2019-02-08";32.81;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e1d4dbb8";56.25;3.0;"2019-07-10";64;"DA ";"2019-02-08";56.25;"DA ";"2019-02-21";56.25;"DA ";"2019-07-17";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e22cb8a3";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e280a0b9";48.0;2.0;"2019-02-04";48;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e2dd8892";81.0;4.0;"2019-02-04";81;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e30e0aa8";45.31;2.0;"2019-02-18";28;"";"2019-02-08";45.31;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e34d8d74";62.0;3.0;"2019-02-04";62;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e3bcab61";45.31;2.0;"2019-02-18";37;"";"2019-02-08";45.31;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e4e9734f";61.0;3.0;"2019-02-04";61;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e58a3f17";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e59a7143";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e5a583b8";56.25;3.0;"2019-09-04";35;"";"2019-02-08";23.44;"";"2019-02-21";0.0;"";"2019-07-09";56.25;"DA ";"2019-09-13";0.0;"";"2019-09-16"
"e5dafa1e";66.0;3.0;"2019-02-04";66;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e628f8c0";68.0;3.0;"2019-02-04";68;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e63bd210";70.31;4.0;"2019-02-18";35;"";"2019-02-08";70.31;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e70fc1dd";46.88;2.0;"2019-02-18";37;"";"2019-02-08";46.88;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e714a9ae";85.0;5.0;"2019-02-04";85;"DA ";"2019-02-11";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e729129e";96.0;5.0;"2019-02-04";96;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
